card_id,customer_id,card_type,network,card_limit_usd
844,827,debit,visa,1734.0
845,2930,credit,visa,10690.0
846,3993,credit,visa,5692.0
847,4876,debit,visa,2502.0
848,2936,credit,visa,5735.0
849,3285,credit,mastercard,13593.0
850,1447,credit,amex,7642.0
851,2050,credit,visa,3140.0
852,1572,credit,discover,9156.0
853,546,credit,mastercard,5262.0
854,1854,credit,visa,11411.0
855,1088,debit,visa,2657.0
856,2956,credit,amex,12335.0
857,3769,credit,mastercard,11153.0
858,4899,credit,visa,10601.0
859,4401,credit,mastercard,11699.0
860,1592,credit,visa,9972.0
861,4693,credit,mastercard,4689.0
862,4710,debit,visa,1367.0
863,2518,debit,visa,2421.0
864,1026,debit,visa,2012.0
865,3888,credit,mastercard,2183.0
866,565,credit,visa,6583.0
867,1806,debit,mastercard,3141.0
868,2661,credit,mastercard,12233.0
869,4319,credit,mastercard,6257.0
870,4883,debit,amex,2671.0
871,4090,credit,mastercard,12810.0
872,2425,credit,visa,6336.0
873,425,debit,visa,1460.0
874,4000,credit,mastercard,5195.0
875,4284,debit,mastercard,1840.0
876,2363,debit,discover,2061.0
877,2771,credit,visa,5631.0
878,4251,debit,visa,2152.0
879,661,credit,mastercard,6798.0
880,4064,debit,amex,3406.0
881,2564,debit,visa,1057.0
882,3431,credit,visa,7327.0
883,953,debit,mastercard,1861.0
884,3078,credit,visa,5518.0
885,1342,debit,mastercard,1487.0
886,2591,credit,amex,7321.0
887,2625,debit,visa,2174.0
888,4784,debit,visa,1860.0
889,3351,credit,amex,5048.0
890,2787,debit,visa,1122.0
891,2010,credit,visa,8456.0
892,1686,credit,visa,6988.0
893,3262,credit,mastercard,10128.0
894,4412,debit,visa,2135.0
895,2863,credit,mastercard,12510.0
896,3301,debit,visa,1344.0
897,1640,debit,visa,3075.0
898,2791,credit,visa,5211.0
899,2860,debit,mastercard,2252.0
900,3411,credit,mastercard,5110.0
901,1582,credit,mastercard,5010.0
902,1745,debit,mastercard,1150.0
903,1797,debit,visa,2137.0
904,2105,credit,visa,9112.0
905,1461,credit,visa,3620.0
906,978,credit,mastercard,5130.0
907,2502,credit,mastercard,2572.0
908,4276,credit,mastercard,2007.0
909,159,credit,visa,8453.0
910,3328,debit,amex,1536.0
911,4083,debit,mastercard,1474.0
912,4122,debit,amex,2265.0
913,4264,credit,visa,2870.0
914,1587,debit,visa,1513.0
915,505,credit,mastercard,3783.0
916,4978,debit,visa,1190.0
917,3500,debit,mastercard,1785.0
918,1787,debit,visa,1167.0
919,4261,credit,mastercard,7695.0
920,1769,credit,visa,11090.0
921,3747,credit,visa,7986.0
922,4804,credit,visa,5421.0
923,3840,credit,amex,5100.0
924,3276,debit,visa,3518.0
925,956,credit,mastercard,3087.0
926,4668,credit,visa,1354.0
927,2129,debit,visa,1647.0
928,3116,debit,visa,2037.0
929,3060,credit,visa,14540.0
930,1233,debit,mastercard,2238.0
931,3016,credit,visa,7743.0
932,1954,debit,mastercard,1195.0
933,1748,credit,mastercard,4422.0
934,4295,credit,mastercard,5767.0
935,3610,credit,visa,10695.0
936,2448,debit,visa,2166.0
937,96,credit,visa,10584.0
938,3545,credit,visa,6998.0
939,3691,debit,mastercard,1736.0
940,833,credit,visa,11852.0
941,3785,debit,visa,2156.0
942,1999,credit,mastercard,7279.0
943,3664,credit,visa,8760.0
944,4198,credit,visa,8523.0
945,3502,credit,amex,5249.0
946,4706,debit,visa,1477.0
947,382,credit,mastercard,4210.0
948,1622,credit,visa,5814.0
949,297,debit,discover,1335.0
950,863,credit,mastercard,10102.0
951,1869,debit,visa,2543.0
952,118,debit,discover,3141.0
953,1981,credit,visa,5527.0
954,637,debit,mastercard,2476.0
955,567,debit,mastercard,2498.0
956,4179,debit,visa,2002.0
957,3721,credit,mastercard,9301.0
958,2279,debit,visa,1565.0
959,2837,credit,mastercard,10996.0
960,1459,debit,mastercard,2453.0
961,2429,debit,visa,1866.0
962,3879,debit,mastercard,1649.0
963,2608,credit,amex,8431.0
964,3968,credit,mastercard,18905.0
965,2424,credit,mastercard,4070.0
966,1811,credit,visa,4652.0
967,4475,debit,discover,1522.0
968,4507,debit,mastercard,2644.0
969,1144,credit,amex,4255.0
970,2316,credit,mastercard,6788.0
971,3863,credit,visa,10849.0
972,1307,debit,visa,3428.0
973,3745,credit,visa,4316.0
974,4499,debit,visa,2305.0
975,1180,credit,mastercard,3947.0
976,765,credit,visa,10846.0
977,4724,debit,mastercard,1968.0
978,4980,debit,mastercard,2116.0
979,4293,debit,visa,2073.0
980,3067,credit,mastercard,4496.0
981,428,credit,visa,6846.0
982,4577,credit,visa,6356.0
983,995,credit,visa,3393.0
984,895,credit,visa,12142.0
985,3586,credit,visa,6150.0
986,1946,debit,visa,2382.0
987,4339,credit,visa,7031.0
988,4367,credit,visa,4293.0
989,4027,debit,visa,1811.0
990,4186,credit,mastercard,2647.0
991,2730,credit,visa,2042.0
992,4360,debit,visa,3492.0
993,4577,credit,visa,5084.0
994,1403,debit,visa,1387.0
995,2127,debit,visa,1758.0
996,3089,debit,visa,3696.0
997,4297,credit,mastercard,6433.0
998,1948,debit,mastercard,2186.0
999,1301,debit,amex,4147.0
1000,1604,credit,amex,8218.0
1001,3998,debit,visa,1806.0
1002,2601,credit,visa,9258.0
1003,1275,credit,visa,13364.0
1004,3576,debit,mastercard,1576.0
1005,3301,debit,mastercard,2517.0
1006,2593,debit,visa,1965.0
1007,3099,credit,discover,5003.0
1008,1153,credit,visa,7995.0
1009,914,debit,amex,1091.0
1010,4038,debit,discover,2090.0
1011,3401,debit,visa,1986.0
1012,4889,credit,visa,6788.0
1013,4695,debit,visa,2384.0
1014,1815,credit,visa,8310.0
1015,2313,credit,amex,12728.0
1016,4247,debit,discover,1346.0
1017,17,credit,visa,7562.0
1018,4320,credit,visa,5409.0
1019,839,debit,mastercard,2403.0
1020,1303,credit,mastercard,5836.0
1021,2410,credit,mastercard,3660.0
1022,3527,debit,visa,1920.0
1023,1770,credit,visa,13962.0
1024,4693,debit,visa,1208.0
1025,3915,debit,visa,1711.0
1026,3700,credit,visa,10207.0
1027,3863,credit,visa,6175.0
1028,151,debit,visa,1869.0
1029,4115,credit,mastercard,5952.0
1030,3023,debit,visa,3278.0
1031,932,credit,amex,8611.0
1032,3893,credit,visa,8572.0
1033,529,credit,mastercard,10523.0
1034,3091,credit,visa,6623.0
1035,2847,credit,mastercard,3641.0
1036,144,debit,visa,2232.0
1037,1874,credit,visa,4595.0
1038,601,debit,discover,2319.0
1039,4733,credit,visa,5085.0
1040,4009,credit,mastercard,2774.0
1041,4980,credit,mastercard,5950.0
1042,2441,credit,visa,9042.0
1043,1644,credit,visa,5341.0
1044,4790,credit,mastercard,12953.0
1045,1534,credit,amex,12558.0
1046,2075,credit,visa,10349.0
1047,669,debit,mastercard,1450.0
1048,4109,debit,mastercard,509.0
1049,599,credit,mastercard,5892.0
1050,178,debit,mastercard,1796.0
1051,4167,credit,visa,4905.0
1052,4206,debit,visa,2307.0
1053,4269,credit,discover,6938.0
1054,4296,credit,mastercard,4162.0
1055,709,credit,visa,2951.0
1056,1811,credit,mastercard,2001.0
1057,3827,debit,visa,1444.0
1058,1548,debit,visa,3593.0
1059,3892,credit,visa,2900.0
1060,4550,credit,visa,8831.0
1061,4807,credit,visa,3255.0
1062,3889,credit,visa,2967.0
1063,3987,credit,mastercard,1576.0
1064,2990,credit,amex,7680.0
1065,391,credit,visa,3885.0
1066,2182,debit,visa,2707.0
1067,4767,debit,discover,2432.0
1068,4561,credit,visa,6924.0
1069,1194,credit,mastercard,5288.0
1070,3737,debit,visa,2175.0
1071,1536,credit,amex,4241.0
1072,2085,debit,visa,1567.0
1073,3245,credit,discover,3837.0
1074,2484,credit,discover,14143.0
1075,3022,credit,amex,5442.0
1076,493,credit,mastercard,2138.0
1077,1484,credit,mastercard,7551.0
1078,4054,credit,discover,4439.0
1079,3097,credit,visa,6488.0
1080,4209,credit,mastercard,5798.0
1081,4827,credit,visa,13976.0
1082,1779,credit,visa,5476.0
1083,1322,debit,visa,1416.0
1084,1549,credit,discover,9464.0
1085,2862,debit,visa,2579.0
1086,1262,credit,mastercard,7287.0
1087,1952,credit,mastercard,4541.0
1088,868,debit,mastercard,2433.0
1089,1929,credit,visa,3632.0
1090,4739,credit,mastercard,10003.0
1091,2120,credit,mastercard,24872.0
1092,3796,debit,amex,1808.0
1093,2153,debit,discover,1964.0
1094,2168,credit,visa,7748.0
1095,3293,credit,visa,5090.0
1096,551,debit,mastercard,2852.0
1097,1777,credit,visa,19900.0
1098,698,credit,mastercard,4920.0
1099,995,debit,mastercard,819.0
1100,3549,credit,visa,5047.0
1101,874,debit,amex,2097.0
1102,1016,credit,visa,6188.0
1103,2864,credit,discover,10245.0
1104,1740,credit,visa,6297.0
1105,614,credit,mastercard,9594.0
1106,4786,debit,visa,2008.0
1107,4617,credit,mastercard,13048.0
1108,2906,credit,visa,8650.0
1109,2625,credit,mastercard,14261.0
1110,4042,credit,amex,4321.0
1111,4870,debit,mastercard,816.0
1112,520,debit,mastercard,1497.0
1113,489,debit,visa,1643.0
1114,1652,credit,discover,4010.0
1115,1523,credit,visa,8031.0
1116,4479,credit,mastercard,9252.0
1117,2542,debit,visa,2589.0
1118,4053,credit,mastercard,11266.0
1119,3337,credit,visa,3821.0
1120,3618,credit,visa,5456.0
1121,4783,credit,visa,3678.0
1122,2938,debit,mastercard,1783.0
1123,3882,debit,visa,2083.0
1124,1345,credit,amex,12977.0
1125,1299,credit,mastercard,3683.0
1126,2928,credit,discover,7992.0
1127,4509,credit,visa,13603.0
1128,254,credit,mastercard,4020.0
1129,2506,credit,visa,3576.0
1130,1012,credit,amex,3174.0
1131,4423,debit,visa,1549.0
1132,2592,debit,visa,2438.0
1133,211,credit,visa,8426.0
1134,10,credit,visa,5955.0
1135,3199,debit,amex,2035.0
1136,1162,credit,visa,9837.0
1137,207,debit,mastercard,1639.0
1138,762,credit,visa,5704.0
1139,772,credit,visa,9837.0
1140,1728,debit,discover,1644.0
1141,3591,debit,mastercard,2339.0
1142,4292,credit,discover,5854.0
1143,2661,credit,visa,9941.0
1144,4738,credit,mastercard,6015.0
1145,3957,credit,mastercard,5106.0
1146,826,debit,mastercard,1401.0
1147,3678,debit,visa,1980.0
1148,1156,credit,visa,5724.0
1149,4817,credit,visa,30000.0
1150,4235,debit,mastercard,1538.0
1151,322,debit,mastercard,1670.0
1152,864,debit,mastercard,1778.0
1153,2208,debit,visa,2228.0
1154,3707,credit,mastercard,6022.0
1155,2762,credit,visa,10010.0
1156,428,debit,amex,1672.0
1157,3143,credit,visa,9269.0
1158,3242,credit,mastercard,7853.0
1159,4649,credit,visa,12248.0
1160,1329,debit,visa,5000.0
1161,192,debit,visa,1819.0
1162,3748,debit,visa,1109.0
1163,3514,credit,visa,6484.0
1164,2597,credit,mastercard,14338.0
1165,3461,credit,visa,8549.0
1166,895,credit,amex,12037.0
1167,629,debit,visa,1750.0
1168,2012,debit,visa,1808.0
1169,4471,debit,mastercard,885.0
1170,2572,debit,mastercard,2699.0
1171,3197,debit,visa,1750.0
1172,4980,credit,mastercard,5993.0
1173,1514,credit,amex,2193.0
1174,2402,credit,visa,6139.0
1175,3429,credit,visa,3550.0
1176,757,credit,visa,8592.0
1177,2010,credit,amex,7844.0
1178,2777,credit,visa,6685.0
1179,1519,debit,visa,1278.0
1180,1102,credit,amex,7484.0
1181,2190,credit,mastercard,7308.0
1182,4398,debit,visa,2050.0
1183,2081,credit,visa,4957.0
1184,4171,credit,mastercard,10891.0
1185,3383,credit,mastercard,4196.0
1186,644,credit,visa,8196.0
1187,4571,credit,visa,12202.0
1188,2942,debit,amex,2456.0
1189,2845,credit,mastercard,3391.0
1190,3483,debit,visa,3914.0
1191,209,debit,amex,3318.0
1192,1259,credit,mastercard,4892.0
1193,3974,credit,amex,3640.0
1194,3132,credit,visa,7968.0
1195,1948,credit,visa,1700.0
1196,2314,debit,mastercard,1343.0
1197,3099,credit,visa,13454.0
1198,2411,credit,visa,4115.0
1199,2287,credit,mastercard,5823.0
1200,2757,credit,mastercard,7685.0
1201,1408,debit,visa,2267.0
1202,2851,debit,visa,1748.0
1203,3461,credit,mastercard,8718.0
1204,3549,debit,mastercard,2116.0
1205,3102,debit,visa,1944.0
1206,2263,debit,visa,1213.0
1207,3276,credit,visa,6294.0
1208,3614,credit,mastercard,9414.0
1209,1552,credit,mastercard,6745.0
1210,2430,credit,mastercard,6226.0
1211,3390,debit,mastercard,2552.0
1212,3315,debit,visa,1964.0
1213,2481,credit,visa,7305.0
1214,1316,credit,visa,5131.0
1215,4551,credit,visa,5591.0
1216,2709,credit,visa,6432.0
1217,2705,debit,visa,2315.0
1218,2340,credit,amex,5173.0
1219,3801,debit,mastercard,2729.0
1220,1511,credit,mastercard,12796.0
1221,4687,debit,mastercard,1521.0
1222,312,credit,mastercard,4343.0
1223,63,credit,visa,7105.0
1224,2551,debit,visa,1492.0
1225,4297,credit,mastercard,18164.0
1226,49,debit,mastercard,2328.0
1227,3395,credit,visa,5963.0
1228,1950,debit,mastercard,3038.0
1229,109,credit,visa,5562.0
1230,1854,credit,visa,8741.0
1231,3234,credit,discover,9426.0
1232,3169,credit,mastercard,7893.0
1233,4245,credit,visa,6291.0
1234,4938,credit,visa,10085.0
1235,273,credit,amex,4842.0
1236,4291,debit,amex,3580.0
1237,49,credit,visa,5763.0
1238,4876,debit,visa,1748.0
1239,3870,debit,mastercard,2611.0
1240,4755,credit,visa,8731.0
1241,339,credit,mastercard,6342.0
1242,371,credit,visa,11514.0
1243,4928,credit,visa,8827.0
1244,1410,credit,mastercard,1328.0
1245,1908,credit,visa,4408.0
1246,1485,debit,mastercard,3403.0
1247,784,credit,visa,7630.0
1248,356,debit,visa,1720.0
1249,677,debit,amex,1760.0
1250,4234,credit,visa,8896.0
1251,135,debit,visa,2091.0
1252,4477,debit,visa,1749.0
1253,1101,credit,mastercard,12184.0
1254,3025,debit,mastercard,1833.0
1255,1287,credit,visa,7345.0
1256,4455,credit,visa,5182.0
1257,203,credit,mastercard,10664.0
1258,3572,credit,mastercard,5560.0
1259,4673,credit,visa,8923.0
1260,2203,credit,visa,8220.0
1261,2254,debit,mastercard,2435.0
1262,750,credit,visa,8451.0
1263,4394,credit,mastercard,7338.0
1264,4793,credit,visa,12565.0
1265,2483,debit,mastercard,1520.0
1266,3462,credit,mastercard,11157.0
1267,3791,credit,discover,4528.0
1268,1771,credit,mastercard,4388.0
1269,20,debit,visa,1318.0
1270,644,debit,mastercard,2016.0
1271,4485,credit,mastercard,8654.0
1272,3995,credit,visa,4557.0
1273,475,credit,visa,9801.0
1274,4011,credit,visa,4847.0
1275,4416,debit,mastercard,3382.0
1276,2716,credit,visa,7656.0
1277,2257,credit,visa,5928.0
1278,5000,credit,mastercard,5075.0
1279,4360,credit,discover,7091.0
1280,1933,debit,visa,2256.0
1281,2385,debit,visa,3460.0
1282,4711,debit,amex,805.0
1283,4608,debit,discover,1775.0
1284,3152,credit,visa,10201.0
1285,3243,debit,visa,1818.0
1286,3683,credit,visa,5298.0
1287,1445,debit,visa,2134.0
1288,4586,credit,visa,6212.0
1289,1471,credit,mastercard,7060.0
1290,4156,debit,mastercard,2613.0
1291,4101,credit,mastercard,6285.0
1292,1444,credit,amex,2647.0
1293,4039,credit,mastercard,9895.0
1294,4337,debit,visa,1219.0
1295,2484,credit,visa,7151.0
1296,2699,debit,mastercard,2373.0
1297,2547,credit,mastercard,4376.0
1298,225,debit,visa,2422.0
1299,2703,credit,visa,4955.0
1300,3370,credit,mastercard,5192.0
1301,2807,debit,visa,1911.0
1302,2499,credit,mastercard,19454.0
1303,2507,credit,visa,14059.0
1304,2684,debit,mastercard,1225.0
1305,4646,credit,visa,6524.0
1306,2058,credit,visa,16536.0
1307,1122,credit,mastercard,14941.0
1308,321,debit,visa,2498.0
1309,4354,debit,visa,2227.0
1310,902,debit,visa,975.0
1311,2086,credit,visa,5798.0
1312,3783,debit,visa,1286.0
1313,893,credit,visa,6356.0
1314,1172,credit,visa,7371.0
1315,3177,credit,mastercard,7392.0
1316,3139,credit,amex,13617.0
1317,1217,credit,visa,4432.0
1318,2710,credit,amex,10759.0
1319,3521,credit,discover,3876.0
1320,1107,credit,mastercard,7468.0
1321,2217,debit,mastercard,1679.0
1322,1403,debit,visa,1375.0
1323,4701,credit,visa,5664.0
1324,1918,debit,discover,1892.0
1325,4280,debit,amex,1537.0
1326,4401,debit,visa,1794.0
1327,839,credit,visa,8807.0
1328,4707,credit,visa,10749.0
1329,246,debit,visa,1479.0
1330,1934,credit,amex,15799.0
1331,795,debit,visa,3253.0
1332,231,credit,mastercard,11465.0
1333,2760,debit,mastercard,2031.0
1334,3005,credit,visa,2795.0
1335,2910,credit,mastercard,3427.0
1336,2088,debit,visa,1625.0
1337,3935,credit,visa,4775.0
1338,2462,credit,visa,9072.0
1339,2676,credit,visa,1598.0
1340,2210,credit,mastercard,9043.0
1341,1037,credit,visa,6076.0
1342,3273,debit,mastercard,2289.0
1343,4146,debit,mastercard,3310.0
1344,1523,debit,amex,1791.0
1345,2318,credit,mastercard,2956.0
1346,4464,credit,mastercard,8337.0
1347,1033,debit,visa,2173.0
1348,2107,credit,visa,6082.0
1349,1348,credit,mastercard,21497.0
1350,1709,debit,mastercard,2131.0
1351,2297,debit,mastercard,769.0
1352,4615,debit,visa,2698.0
1353,63,debit,visa,1181.0
1354,1791,credit,visa,5623.0
1355,4330,credit,visa,3898.0
1356,416,credit,mastercard,9729.0
1357,2533,debit,mastercard,1386.0
1358,777,credit,visa,9874.0
1359,2797,debit,visa,3264.0
1360,3572,credit,mastercard,8435.0
1361,3177,debit,visa,875.0
1362,2812,credit,visa,5219.0
1363,3714,credit,mastercard,4664.0
1364,2674,debit,mastercard,2286.0
1365,3065,credit,visa,5208.0
1366,410,credit,visa,3340.0
1367,107,credit,visa,4993.0
1368,821,credit,mastercard,8949.0
1369,2700,debit,visa,1811.0
1370,1982,credit,mastercard,4571.0
1371,1831,debit,visa,941.0
1372,2241,credit,mastercard,14512.0
1373,4948,debit,mastercard,2781.0
1374,1883,credit,mastercard,2093.0
1375,2221,credit,visa,7469.0
1376,2514,credit,visa,6180.0
1377,3872,credit,visa,2397.0
1378,3668,debit,visa,1877.0
1379,4897,credit,visa,9893.0
1380,3179,credit,visa,7280.0
1381,4770,credit,mastercard,6907.0
1382,3057,debit,mastercard,2193.0
1383,2692,credit,mastercard,11397.0
1384,2789,credit,visa,3587.0
1385,2401,debit,mastercard,3218.0
1386,1005,credit,mastercard,5660.0
1387,1832,credit,mastercard,3094.0
1388,3024,credit,visa,4269.0
1389,3031,debit,amex,2783.0
1390,793,credit,visa,4350.0
1391,4018,debit,visa,4119.0
1392,3565,debit,visa,1912.0
1393,2626,debit,visa,2774.0
1394,2262,debit,discover,1603.0
1395,2789,credit,mastercard,6848.0
1396,2908,debit,amex,1969.0
1397,2140,debit,discover,2260.0
1398,4314,credit,mastercard,7492.0
1399,792,credit,mastercard,10247.0
1400,1866,credit,amex,6149.0
1401,1989,credit,visa,4895.0
1402,499,debit,visa,1973.0
1403,446,credit,visa,5249.0
1404,4457,credit,mastercard,9064.0
1405,3873,debit,mastercard,2381.0
1406,1825,debit,visa,2684.0
1407,1331,credit,mastercard,9091.0
1408,2033,debit,mastercard,2106.0
1409,3525,debit,visa,1618.0
1410,1481,debit,mastercard,1785.0
1411,332,credit,mastercard,8963.0
1412,2101,credit,visa,3338.0
1413,2994,credit,visa,5484.0
1414,2605,credit,mastercard,6266.0
1415,862,credit,visa,3957.0
1416,4217,debit,visa,1814.0
1417,3158,debit,mastercard,2227.0
1418,3601,credit,visa,2684.0
1419,4788,credit,visa,9008.0
1420,2567,credit,mastercard,8093.0
1421,2895,credit,mastercard,4538.0
1422,3820,credit,visa,3349.0
1423,3870,credit,visa,11886.0
1424,4239,credit,visa,8268.0
1425,3523,credit,visa,4863.0
1426,291,debit,amex,3301.0
1427,1752,debit,visa,2776.0
1428,2962,debit,visa,2554.0
1429,2225,debit,mastercard,2565.0
1430,217,debit,amex,1838.0
1431,1338,credit,mastercard,3026.0
1432,1541,credit,visa,18798.0
1433,181,credit,visa,4386.0
1434,3813,credit,discover,6854.0
1435,1890,credit,mastercard,8348.0
1436,3957,credit,mastercard,6566.0
1437,4352,credit,visa,6142.0
1438,4420,debit,mastercard,2222.0
1439,4542,credit,discover,8434.0
1440,2492,credit,visa,3945.0
1441,1213,debit,visa,1219.0
1442,421,credit,visa,2097.0
1443,3120,debit,mastercard,1654.0
1444,634,credit,visa,3467.0
1445,1207,credit,visa,10167.0
1446,1222,credit,mastercard,5789.0
1447,1368,credit,mastercard,9402.0
1448,1861,credit,visa,8042.0
1449,1657,debit,amex,1068.0
1450,2633,credit,visa,4138.0
1451,4787,credit,mastercard,6888.0
1452,3230,debit,mastercard,2569.0
1453,3381,debit,mastercard,2836.0
1454,813,credit,mastercard,5580.0
1455,571,debit,mastercard,1766.0
1456,945,credit,mastercard,6236.0
1457,4243,debit,mastercard,2648.0
1458,865,credit,discover,10247.0
1459,4920,credit,amex,17082.0
1460,3775,credit,visa,7563.0
1461,4146,credit,mastercard,4715.0
1462,1511,debit,visa,1821.0
1463,782,credit,mastercard,7629.0
1464,834,credit,visa,20096.0
1465,4289,credit,visa,9615.0
1466,2157,credit,amex,4160.0
1467,2046,credit,mastercard,12548.0
1468,1238,debit,visa,1809.0
1469,1782,debit,mastercard,3576.0
1470,1847,debit,visa,1924.0
1471,3748,credit,mastercard,10984.0
1472,4121,credit,visa,8269.0
1473,2336,debit,mastercard,1446.0
1474,1670,debit,mastercard,2486.0
1475,2259,credit,mastercard,6261.0
1476,875,debit,visa,1735.0
1477,343,credit,mastercard,6903.0
1478,1163,credit,mastercard,5669.0
1479,123,credit,visa,6058.0
1480,172,credit,visa,6622.0
1481,1193,credit,mastercard,2723.0
1482,4506,credit,visa,11072.0
1483,926,credit,visa,7895.0
1484,3485,debit,visa,2240.0
1485,736,debit,visa,2390.0
1486,2317,credit,mastercard,5146.0
